,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
79,0.024043278999999883,0.005127461019178516,0.007566354050444668,0.007566354050444668,0.9261130894918299,0.0017944705806459873,0.00011659993010932914,0.004692529428825953,0.0007119454412973479,6.125024937035954e-05,79.0
80,0.023440096274724,0.004870699142692369,0.0073003923352866935,0.0073003923352866935,0.9324800539159117,0.001624632832732792,0.000115562744209131,0.004814149653923027,0.0006031827252758817,5.783882329423717e-05,80.0
81,0.022928201115241315,0.0047079186849644525,0.007150186951677731,0.007150186951677731,0.9380312040705059,0.0014686223006865973,0.00011598666128299747,0.004927252925849235,0.0005118951594826875,5.785554063044823e-05,81.0
82,0.02249314703438367,0.004628172415622762,0.006919306436733195,0.006919306436733195,0.9428634501320139,0.001325706691274838,0.00010536649513145989,0.0050321125065385,0.0004350540808576442,5.536626195482182e-05,82.0
83,0.022122939705446088,0.004175018671281296,0.0059434659293769974,0.0059434659293769974,0.9470639961700689,0.001276363786037655,9.535288758718403e-05,0.005129051623408826,0.0003702073289375829,5.014461212146269e-05,83.0
84,0.021807580784671182,0.003529609067282322,0.00510028482784361,0.00510028482784361,0.9507108710873186,0.00127414188186594,8.616295668277847e-05,0.00521843052411859,0.00031535892077490593,4.534557231384998e-05,84.0
85,0.021538705041040725,0.002985976120529878,0.004372896738982394,0.004372896738982394,0.9538735538996607,0.001225725062452175,8.272003764888212e-05,0.0053006351335651205,0.0002688757436304576,4.154263855126155e-05,85.0
86,0.021309290300581755,0.002527797645437214,0.004091458991722534,0.004091458991722534,0.9566136472086841,0.001105255519165798,8.253876859820121e-05,0.005376067280621148,0.00022941474045896915,4.1287670992237534e-05,86.0
87,0.02111342423248702,0.0021413839012288157,0.0039282590859422185,0.0039282590859422185,0.9589855670103966,0.000995443663832499,7.967379395926192e-05,0.005445136424717407,0.00019586606809473238,4.1356771596277636e-05,87.0
88,0.0209461158230714,0.001815261132261518,0.003824377709647583,0.003824377709647583,0.9610372239664839,0.0008955476350297658,7.190967770371307e-05,0.0055082527710604776,0.00016730840941562262,3.786674693071184e-05,88.0
89,0.02080314207597376,0.0015398166418504207,0.0037748833250909287,0.0037748833250909287,0.962810680027087,0.0008307927771856494,6.482180883949346e-05,0.005565821655130273,0.00014297374709764353,3.415563977751017e-05,89.0
90,0.020680922679578422,0.0013069974844516796,0.0033423131953788194,0.0033423131953788194,0.9643427689467957,0.0008217113009456991,5.83649020056373e-05,0.005618239058746588,0.00012221939639533476,3.077132642731895e-05,90.0
91,0.020576416976651555,0.0011100562198357409,0.002872691025992925,0.002872691025992925,0.9656656741930116,0.0008197675221936214,5.3923669397573185e-05,0.005665888124370072,0.00010450570292686728,2.7691271996607356e-05,91.0
92,0.020487038842629333,0.0009433372337977076,0.002467702550878342,0.002467702550878342,0.9668074606960235,0.0007684867306504398,5.331557391477075e-05,0.00570913653675219,8.937813402222147e-05,2.6790580353584152e-05,92.0
93,0.020410586018247946,0.0008020974353258054,0.0021187701734145204,0.0021187701734145204,0.9677925594037442,0.0006905785742440246,5.316113514912881e-05,0.005748334644626395,7.64528243813855e-05,2.6600606709865313e-05,93.0
94,0.020345181192049124,0.0006823563914186646,0.0018183797164669474,0.0018183797164669474,0.9686422052336011,0.0006200088199308452,5.010371178204669e-05,0.005783814210111935,6.540482619882444e-05,2.641901182459704e-05,94.0
95,0.02028922267981424,0.0005807710932855484,0.0015599665232239317,0.0015599665232239317,0.9693748302399545,0.000556178532876964,4.505641581422178e-05,0.005815887679031831,5.5958512234884766e-05,2.376962840164743e-05,95.0
96,0.02024134299283565,0.0004945314858621742,0.001337809260468293,0.001337809260468293,0.9700064145364133,0.0004985216371347095,4.0479459115234826e-05,0.005844847879414406,4.787968697858927e-05,2.1365167718596142e-05,96.0
97,0.020200373923814827,0.0004212733617096787,0.001146932181954949,0.001146932181954949,0.9705507979709331,0.00046937003196200605,3.633528500225755e-05,0.005870968065519087,4.096906902082212e-05,1.9186411209281932e-05,97.0
98,0.020165317044547444,0.0003590057528335333,0.000983016113376962,0.000983016113376962,0.9710199557697232,0.00046121755507957674,3.258824717182968e-05,0.005894502235579633,3.505687926738145e-05,1.7215051902664136e-05,98.0
99,0.020135318717496024,0.0003060504041914785,0.0008423180749483471,0.0008423180749483471,0.9714242414228671,0.00045711982562268445,3.0488294558004148e-05,0.005915685661477821,2.9998327051422233e-05,1.543654139268259e-05,99.0
100,0.020109648887837644,0.0002609913030401338,0.0007215992228448793,0.0007215992228448793,0.9717726000233174,0.0004452233190870295,2.9943967833435076e-05,0.005934735577792897,2.566982965837919e-05,1.5096992178859043e-05,100.0
101,0.020087683053148626,0.00022263257064740705,0.0006180606385735321,0.0006180606385735321,0.9720727551352841,0.00039903160240028113,2.966005127090827e-05,0.0059518519860037615,2.1965834689018082e-05,1.489037203213771e-05,101.0
102,0.020068886912672036,0.0001899633059603073,0.000529286406342687,0.000529286406342687,0.9723313720797746,0.0003573884778859661,2.909787395812355e-05,0.005967218537063693,1.8796140476588438e-05,1.4811389128313872e-05,102.0
103,0.020052803282296545,0.0001621282078467487,0.00045319337389623413,0.00045319337389623413,0.9725542003127641,0.00031988493780310697,2.609304938767398e-05,0.005981003462109445,1.6083630375493194e-05,1.3784925045751996e-05,103.0
104,0.02003904093003795,0.00013840300255499267,0.00038798698179401024,0.00038798698179401024,0.9727461973416739,0.0002861423049290659,2.3381930443515615e-05,0.005993360526772618,1.3762352258594318e-05,1.2357064663173854e-05,104.0
105,0.020027265042350882,0.00011817386783488712,0.00033212255571424314,0.00033212255571424314,0.9729116364021531,0.0002558111311698509,2.093845558258308e-05,0.006004429989480173,1.1775887687066541e-05,1.1069462707553965e-05,105.0
106,0.020017189078383575,0.00010092018603953571,0.000284271486535946,0.000284271486535946,0.9730541998833575,0.0002285698937282911,1.8738437111500843e-05,0.006014339548307759,1.0075963967307033e-05,9.909558827586422e-06,106.0
107,0.020008567805574348,8.620006776699598e-05,0.00024329175072115717,0.00024329175072115717,0.9731770603008654,0.00020412355498410127,1.675950480301898e-05,0.0060232052645638155,8.621272809226921e-06,8.865716256056897e-06,107.0
108,0.020001191344221157,7.363819067511112e-05,0.00020820227718878508,0.00020820227718878508,0.9732829503827869,0.00018220203943796452,1.4981034348583523e-05,0.0060311324541528506,7.376461353193406e-06,7.92718958903503e-06,108.0
109,0.019994880072289604,6.291556814014585e-05,0.00017816069727118154,0.00017816069727118154,0.9733742236888633,0.000162558670658888,1.3384065155575169e-05,0.006038216540350085,6.311271931552093e-06,7.084086197234329e-06,109.0
110,0.019989480265643372,5.376093285986538e-05,0.00015244406644053342,0.00015244406644053342,0.9734529069919201,0.00014496860196584093,1.19512111459287e-05,0.006044543863583865,5.399806646230396e-06,6.327323233780002e-06,110.0
111,0.019984860366856753,4.594347203961353e-05,0.0001304321857833913,0.0001304321857833913,0.9735207455094321,0.0001292272670803703,1.0666567524863803e-05,0.006050192445499505,4.619898786620627e-06,5.648581915638964e-06,111.0
112,0.0199809077916151,3.9266695437608155e-05,0.00011159319191252164,0.00011159319191252164,0.9735792419366549,0.00011514887067406742,9.515615888568595e-06,0.0060552327059047095,3.952575241652698e-06,5.040260405205204e-06,112.0
113,0.019977526195043845,3.3563254169083584e-05,9.547112149109042e-05,9.547112149109042e-05,0.9736296901124875,0.00010256493353175812,8.485129534454651e-06,0.006059728132251261,3.3815965712544194e-06,4.495426346551139e-06,113.0
114,0.01997463313162878,2.8690558465321444e-05,8.167519100226578e-05,8.167519100226578e-05,0.973673204042568,9.132290278954018e-05,7.563080413787499e-06,0.0060637359021302635,2.8930634150669404e-06,4.007769879002879e-06,114.0
115,0.019972158052022654,2.45270676684996e-05,6.987056372701787e-05,6.987056372701787e-05,0.9737107429099066,8.12848342473196e-05,6.738548813739431e-06,0.006067307459887285,2.4750796061255576e-06,3.5715577570210807e-06,115.0
116,0.019970040588240423,2.0969146535611196e-05,5.9770404126319254e-05,5.9770404126319254e-05,0.9737431326204993,7.232615097540047e-05,6.001636564669187e-06,0.006070489048931998,2.1174637822307663e-06,3.1815890447137174e-06,116.0
117,0.019968229085747982,1.7928399180268892e-05,5.112904508168875e-05,5.112904508168875e-05,0.9737710843586989,6.433448022623508e-05,5.343384330043922e-06,0.00607332220165325,1.8115024924408862e-06,2.8331527212512725e-06,117.0
118,0.0199666793469297,1.532940632095923e-05,4.3736115906279924e-05,4.3736115906279924e-05,0.9737952105635826,5.720856893196432e-05,4.755693343121346e-06,0.006075844189079098,1.54973881827912e-06,2.521987425848672e-06,118.0
119,0.019965353555532007,1.3107803438088712e-05,3.74114989054036e-05,3.74114989054036e-05,0.9738160386821215,5.0857276734982156e-05,4.231251799423639e-06,0.006078088432563222,1.3257913976955776e-06,2.2442434841232588e-06,119.0
120,0.019964219356052432,1.1208647388509346e-05,3.20009997629594e-05,3.20009997629594e-05,0.9738340230066974,4.5198644493042156e-05,3.763465991116924e-06,0.006080084879851631,1.1341994795750765e-06,1.9964472884096383e-06,120.0
