,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
118,0.15769125198321254,0.010183709264657087,0.013168651187218692,0.013202764834079027,0.9419838660783089,0.001458342790923617,0.00014929865669408777,0.00802510421194241,0.001401123644159771,7.587736633504444e-05,118.0
119,0.15645256984558484,0.009024261001123945,0.011866161574803837,0.011894091374005274,0.9419840519364938,0.0013882890408244968,0.00014417737328277725,0.008025253205013239,0.0012386821376277242,7.33786095993313e-05,119.0
120,0.15535706427909612,0.00799493026983481,0.010676170086121718,0.010699037010761641,0.9419842142118026,0.0013186360188660359,0.00013885087187290838,0.008025384911326094,0.0010955055664887128,7.076459431154648e-05,120.0
121,0.15438783880305096,0.007081843831224015,0.009592201409664566,0.009610923200388245,0.941984355946072,0.0012497849627972465,0.00013336832668405917,0.008025501335152032,0.000969225476045179,6.806036072182784e-05,121.0
122,0.15353006116493473,0.006272378848561006,0.00860745307645094,0.008622781134549088,0.9419844797818613,0.00118208833380116,0.0001277766067555053,0.008025604248711392,0.0008577776381161968,6.528988861046112e-05,122.0
123,0.15277070188669617,0.005555110894821072,0.007715001604168223,0.007727551114543212,0.9419845880158235,0.0011158508789788262,0.00012211969915243653,0.008025695217309146,0.000759359278238597,6.247594424334556e-05,123.0
124,0.15209830213369904,0.004919757561156491,0.006907950258360563,0.006918224897911277,0.9419846826448464,0.0010513316005331204,0.00011643836089129681,0.008025775629920129,0.000672399752997111,5.963974336157981e-05,124.0
125,0.15150277388311073,0.0043571024099526645,0.006179547649413519,0.006187959799871234,0.9419847654056204,0.0009887462068566219,0.0001107699176122863,0.00802584670613312,0.0005955282505882961,5.680075348243072e-05,125.0
126,0.15097523095576243,0.0038589062802745246,0.005523283492218888,0.005530170753690896,0.9419848378094855,0.0009282696917210149,0.00010514792188826108,0.008025909529846267,0.0005275429273483036,5.397690096100395e-05,126.0
127,0.15050783766004444,0.003417825649744819,0.004932946358035103,0.00493858515100593,0.9419849011718506,0.0008700394400031489,9.960247396142981e-05,0.008025965058429976,0.000467393295717979,5.11838779806384e-05,127.0
