,Susceptible: 0-20,Exposed: 0-20,Infected (symptomatic): 0-20,Asymptomatically Infected: 0-20,Recovered: 0-20,Hospitalised: 0-20,Critical: 0-20,Deaths: 0-20,Susceptible: 20-40,Exposed: 20-40,Infected (symptomatic): 20-40,Asymptomatically Infected: 20-40,Recovered: 20-40,Hospitalised: 20-40,Critical: 20-40,Deaths: 20-40,Susceptible: 40+,Exposed: 40+,Infected (symptomatic): 40+,Asymptomatically Infected: 40+,Recovered: 40+,Hospitalised: 40+,Critical: 40+,Deaths: 40+,Time,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths
10,0.3999664624336421,1.6591936286764476e-05,4.9054407600524535e-06,4.905443639558638e-06,8.129053323329169e-06,5.563801188097904e-09,4.742858375553452e-11,8.111849643995815e-11,0.3999664624336421,1.6591936286764476e-05,4.9054407600524535e-06,4.905443639558638e-06,8.077822188914523e-06,5.563801188097904e-08,4.742858375553452e-10,8.111849643995813e-10,0.19998323107006322,8.29596814338203e-06,2.4527203800262263e-06,2.4527218197793185e-06,3.7507654101454557e-06,2.781900594048952e-07,1.4228575126660355e-08,2.4335548931987435e-08,10.0,0.9999161559373474,4.147984071691098e-05,1.2263601900131134e-05,1.2263609098896594e-05,1.9957640922389145e-05,3.3939187247397215e-07,1.4750289547971236e-08,2.5227852392826976e-08,1.7588781268229603e-05,6.573734959011743e-09
11,0.3999591775087892,1.9354894352154734e-05,2.8134703788514262e-06,6.070594547806375e-06,1.3577099747398479e-05,6.2662005225567e-09,5.836538705554625e-11,1.0761884796905586e-10,0.3999591775087892,1.9354894352154734e-05,2.8134703788514262e-06,6.070594547806375e-06,1.351921008458024e-05,6.266200522556697e-08,5.836538705554623e-10,1.0761884796905584e-09,0.19972961498006683,9.675384269597806e-06,1.4066682060590275e-06,3.035212946744195e-06,0.0002564046499242942,3.1330932155559455e-07,1.750961097070529e-08,3.228565393696717e-08,11.0,0.9996479699976452,4.838517297390727e-05,7.03360896376188e-06,1.5176402042356944e-05,0.0002835009597562729,3.822375273037182e-07,1.81516302283163e-08,3.346946126462678e-08,0.0002681859397022368,8.241608871799806e-09
12,0.39995182262420637,2.1592694532716728e-05,2.3531788287261593e-06,7.293310037345524e-06,1.793151239616686e-05,6.474095410252272e-09,6.685522511451989e-11,1.3904816137923666e-10,0.39995182262420637,2.1592694532716728e-05,2.3531788287261593e-06,7.293310037345524e-06,1.7871392406996144e-05,6.474095410252269e-08,6.685522511451984e-10,1.390481613792366e-09,0.1994759444656285,1.0788515172187498e-05,1.1761903765153294e-06,3.6460500061732714e-06,0.0005085593116697588,3.2369627071971997e-07,2.00564493567618e-08,4.1714426775797644e-08,12.0,0.9993795897140412,5.397390423762096e-05,5.882548033967648e-06,1.823267008086432e-05,0.0005443622164729218,3.9491132023249493e-07,2.0791856833021516e-08,4.324395655096925e-08,0.00026838028360398614,9.774495286342467e-09
13,0.39994360837629145,2.41035782589871e-05,2.3872976272196746e-06,8.560604213569061e-06,2.2333300478239225e-05,6.59638220860817e-09,7.271689068478478e-11,1.7403154415491933e-10,0.39994360837629145,2.41035782589871e-05,2.3872976272196746e-06,8.560604213569061e-06,2.2271712302448186e-05,6.596382208608167e-08,7.271689068478471e-10,1.7403154415491927e-09,0.19922185023165065,1.2034159679641897e-05,1.1925579519812503e-06,4.278386775686276e-06,0.0007607408557183138,3.2978456393594665e-07,2.181438849382588e-08,5.220927127111964e-08,13.0,0.9991090669842335,6.02413161976161e-05,5.967153206420599e-06,2.1399595202824398e-05,0.0008053458684990012,4.023447682306365e-07,2.2614274291358513e-08,5.412361825682375e-08,0.000270522729807654,1.0879661705854502e-08
14,0.3999342429225652,2.7081404397222408e-05,2.600154383717247e-06,9.90915181737156e-06,2.7159322211444482e-05,6.756184239074423e-09,7.694707966038537e-11,2.114938709481429e-10,0.3999342429225652,2.7081404397222408e-05,2.600154383717247e-06,9.90915181737156e-06,2.709592058473733e-05,6.75618423907442e-08,7.694707966038533e-10,2.114938709481428e-09,0.19896718805855698,1.3508628168427224e-05,1.2978664979852196e-06,4.950211981933818e-06,0.0010131309879645432,3.3771766220517724e-07,2.308187436437782e-08,6.344729348392978e-08,14.0,0.9988356739036873,6.767143696287204e-05,6.4981752654197136e-06,2.476851561667694e-05,0.001067386230760725,4.1203568883499587e-07,2.392829224064206e-08,6.577372606435935e-08,0.0002733930805461915,1.1650107807535602e-08
15,0.39992354467414926,3.0582909511338665e-05,2.9035916665658643e-06,1.1380907813304265e-05,3.2580589549429576e-05,6.995941601497262e-09,8.05013064067329e-11,2.508673488817891e-10,0.39992354467414926,3.0582909511338665e-05,2.9035916665658643e-06,1.1380907813304265e-05,3.2514643757118495e-05,6.995941601497258e-08,8.050130640673285e-10,2.5086734888178896e-09,0.19871186910021893,1.5239588017903318e-05,1.4479682009143833e-06,5.682142830216275e-06,0.0012658121946280067,3.496038029005548e-07,2.4144827810140986e-08,7.525747324313682e-08,15.0,0.9985589584485175,7.640540704058064e-05,7.255151534046112e-06,2.8443958456824807e-05,0.0013309074279345549,4.265591605170247e-07,2.503034218061505e-08,7.80170140808365e-08,0.0002767154551698292,1.2243288016477145e-08
16,0.3999113391100664,3.4646914006846086e-05,3.27409133312683e-06,1.3015106171483882e-05,3.871706752556426e-05,7.334799736417789e-09,8.409437367192162e-11,2.9200271032321534e-10,0.3999113391100664,3.4646914006846086e-05,3.27409133312683e-06,1.3015106171483882e-05,3.864766945418054e-05,7.334799736417788e-08,8.409437367192158e-10,2.9200271032321518e-09,0.19845580836328927,1.7245619716775186e-05,1.6310269198735066e-06,6.49341497948636e-06,0.0015188423789491983,3.6638537775389246e-07,2.5216821149978958e-08,8.7593946411619e-08,16.0,0.998278486583422,8.653944773046736e-05,8.179209586127166e-06,3.252362732245412e-05,0.001596207115928943,4.4706817485448815e-07,2.6141859260370094e-08,9.080597622517436e-08,0.0002804718650954996,1.278896214433786e-08
17,0.3998974310423969,3.9322183120325165e-05,3.7077630668644674e-06,1.4848748279632915e-05,4.568205459093595e-05,7.785259336566243e-09,8.823292608420418e-11,3.350533036412515e-10,0.3998974310423969,3.9322183120325165e-05,3.7077630668644674e-06,1.4848748279632915e-05,4.560817768083933e-05,7.785259336566242e-08,8.823292608420414e-10,3.350533036412514e-09,0.19819891093299807,1.955009342771877e-05,1.845006203554728e-06,7.402112654676879e-06,0.0017722762335489709,3.886711370518737e-07,2.644886043498899e-08,1.0050116940149224e-07,17.0,0.9979937730177919,9.81944596683691e-05,9.260532337283662e-06,3.709960921394271e-05,0.0018635664658207462,4.7430898975410237e-07,2.741942262191524e-08,1.0418675574154601e-07,0.0002847135656300903,1.3380779516371651e-08
18,0.39988159610973995,4.4672591944564887e-05,4.2076727386447974e-06,1.691852922356977e-05,5.359626428506314e-05,8.358400072080609e-09,9.328088823865334e-11,3.8038750878763843e-10,0.39988159610973995,4.4672591944564887e-05,4.2076727386447974e-06,1.691852922356977e-05,5.351677566884119e-05,8.358400072080609e-08,9.32808882386533e-10,3.803875087876383e-09,0.19794106781120263,2.2183711247724434e-05,2.091328292156973e-06,8.426114965224195e-06,0.0020261720007911273,4.1699690157338987e-07,2.7949014897438193e-08,1.1408758457387305e-07,18.0,0.9977042600306825,0.00011152889513685421,1.0506673769446567e-05,4.226317341236373e-05,0.0021332850407450314,5.089393023662766e-07,2.897510466806338e-08,1.1827184717053708e-07,0.0002895129871094415,1.4085091428991069e-08
19,0.3998635765129663,5.077755430453006e-05,4.78000509043908e-06,1.926263785657929e-05,6.259369589276221e-05,9.065843751819024e-09,9.951445759805801e-11,4.2853150302596e-10,0.3998635765129663,5.077755430453006e-05,4.78000509043908e-06,1.926263785657929e-05,6.250735088535022e-05,9.065843751819022e-08,9.9514457598058e-10,4.285315030259599e-09,0.19768215387958893,2.518468607601984e-05,2.3729512654632653e-06,9.583978114830039e-06,0.0022805942745376053,4.5192313273789986e-07,2.9798897996357902e-08,1.28508386319533e-07,19.0,0.9974093069055214,0.00012673979468507996,1.1932961446341425e-05,4.810925382798861e-05,0.0024056953213157178,5.516474140079092e-07,3.089355702993654e-08,1.3322223285281855e-07,0.0002949531251610349,1.495038568228147e-08
20,0.399843077284115,5.773187664206181e-05,5.433114049666952e-06,2.1922230164351592e-05,7.282498714826862e-05,9.920582879221462e-09,1.0716137541699146e-10,4.801367004643505e-10,0.399843077284115,5.773187664206181e-05,5.433114049666952e-06,2.1922230164351592e-05,7.27304162196727e-05,9.920582879221461e-08,1.0716137541699142e-09,4.801367004643503e-09,0.1974220261401203,2.8598632245636406e-05,2.693890301735525e-06,1.0895653265875119e-05,0.002535615587287914,4.940756830757595e-07,3.206541899494216e-08,1.4395567635184064e-07,20.0,0.9971081807083503,0.00014406238552976003,1.356011840106943e-05,5.4740113594578305e-05,0.002681170990655855,6.032020947471956e-07,3.324419412452907e-08,1.4923718005694848e-07,0.0003011261971711532,1.6014947204129932e-08
21,0.3998197619256315,6.564622898377824e-05,6.1771134423984985e-06,2.4942659232126478e-05,8.446048276111327e-05,1.0937558368412199e-08,1.1642853455515617e-10,5.359624948360713e-10,0.3998197619256315,6.564622898377824e-05,6.1771134423984985e-06,2.4942659232126478e-05,8.435617321653305e-05,1.0937558368412197e-07,1.1642853455515613e-09,5.359624948360712e-09,0.19716052165628759,3.247875817688158e-05,3.0590088353201728e-06,1.2383081705847825e-05,0.002791317858827952,5.441739454769692e-07,3.480902676774843e-08,1.6065319403006336e-07,21.0,0.9968000455075506,0.00016377121614443807,1.541323572011717e-05,6.226840017010079e-05,0.0029601345148055984,6.644870875295034e-07,3.608974064785515e-08,1.6654878147326014e-07,0.00030813520079964185,1.7311601416311663e-08
22,0.3997932473728701,7.46480842678544e-05,7.023821643879975e-06,2.8374594584520433e-05,9.769326814676822e-05,1.213409566629955e-08,1.2752197045360677e-10,5.968695363294423e-10,0.3997932473728701,7.46480842678544e-05,7.023821643879975e-06,2.8374594584520433e-05,9.757754176221048e-05,1.2134095666299548e-07,1.2752197045360676e-09,5.968695363294422e-09,0.1968974551747545,3.688628559645991e-05,3.4739866934022848e-06,1.407073314962052e-05,0.0030477938241288685,6.030518294178912e-07,3.808966187970068e-08,1.7885418572259418e-07,22.0,0.9964839499204947,0.0001861824541321687,1.7521629981162235e-05,7.081992231866139e-05,0.0032430646340378473,7.365268817471862e-07,3.949240355469035e-08,1.8541975062221804e-07,0.0003160955870559201,1.8870969148957895e-08
23,0.3997630979268638,8.488343110470628e-05,7.986854711455894e-06,3.227500387182261e-05,0.00011274244869408193,1.3530271350710273e-08,1.4065834231947498e-10,6.638246555281668e-10,0.3997630979268638,8.488343110470628e-05,7.986854711455894e-06,3.227500387182261e-05,0.0001126134359049449,1.3530271350710269e-07,1.4065834231947496e-09,6.638246555281665e-09,0.19663261625583914,4.189124678382528e-05,3.945360407456088e-06,1.5986072665053295e-05,0.003305148576214838,6.71675202276747e-07,4.19701446794182e-08,1.9884274256446053e-07,23.0,0.9961588121095668,0.00021165810899323781,1.9919069830367874e-05,8.053608040869853e-05,0.0035305044608138648,8.205081871345599e-07,4.351738644493243e-08,2.0614481377527036e-07,0.0003251378109279113,2.0725063153052328e-08
24,0.399728818470653,9.651865509349266e-05,9.081824988884764e-06,3.670825168979367e-05,0.00012985675429244133,1.5149298578414558e-08,1.560761923527153e-10,7.379078746696993e-10,0.399728818470653,9.651865509349266e-05,9.081824988884764e-06,3.670825168979367e-05,0.0001297123647486324,1.5149298578414556e-07,1.560761923527153e-09,7.379078746696991e-09,0.19636576607060183,4.757335630186112e-05,4.4806169231132886e-06,1.816008341887465e-05,0.0035635012574159255,7.511601098109285e-07,4.651949357211235e-08,2.2093573485133905e-07,24.0,0.9958234030119079,0.00024061066648884644,2.264426690088282e-05,9.157658679846199e-05,0.0038230703764569993,9.178023941734886e-07,4.823633168799222e-08,2.2905272147270574e-07,0.0003354090976589452,2.2907907697435377e-08
25,0.39968984658758955,0.00010974305023216861,1.0326498839711162e-05,4.1747196585746954e-05,0.00014931865443071113,1.701795313389539e-08,1.7404357077929436e-10,8.203256036612418e-10,0.39968984658758955,0.00010974305023216861,1.0326498839711162e-05,4.1747196585746954e-05,0.00014915654352993613,1.701795313389539e-07,1.7404357077929431e-09,8.203256036612416e-09,0.19609663368044844,5.402318536844311e-05,5.088264250645732e-06,2.062778455935744e-05,0.003822986990725521,8.427929341331359e-07,5.181514193045169e-08,2.4548657135498856e-07,25.0,0.9954763268556275,0.0002735092858327803,2.5741261930068055e-05,0.00010412217773085135,0.0041214621886861685,1.0299904186059852e-06,5.372962120902393e-08,2.545101529952622e-07,0.00034707615628037924,2.545743152255648e-08
26,0.3996455437226429,0.00012477159724513204,1.174114753959843e-05,4.7474410256969814e-05,0.0001714488480300452,1.9166993185462876e-08,1.9486533268318464e-10,9.124270102947254e-10,0.3996455437226429,0.00012477159724513204,1.174114753959843e-05,4.7474410256969814e-05,0.00017126637946028928,1.9166993185462872e-07,1.9486533268318458e-09,9.124270102947254e-09,0.19582491187250683,6.134345585416916e-05,5.777999277537046e-06,2.34288063789327e-05,0.004083758981034186,9.480500251735544e-07,5.7945049645284767e-08,2.7288987333846374e-07,26.0,0.9951159993177926,0.00031088665034443327,2.9260294356733904e-05,0.00011837762689287232,0.00442647420852452,1.158886950213646e-06,6.00885683047998e-08,2.8292657045170573e-07,0.00036032753783488136,2.8416417456443515e-08
27,0.3995951848309251,0.00014184839685680377,1.334875549195791e-05,5.398353127114079e-05,0.00019661161913339453,2.163170793922497e-08,2.1888943090059956e-10,1.015724476068194e-09,0.3995951848309251,0.00014184839685680377,1.334875549195791e-05,5.398353127114079e-05,0.00019640582223677883,2.1631707939224967e-07,2.1888943090059955e-09,1.015724476068194e-08,0.19555025228132678,6.96506490691556e-05,6.560800626641034e-06,2.6608026360731438e-05,0.004345991022182823,1.0686236097996205e-06,6.500949744546483e-08,3.035873264849828e-07,27.0,0.9947406219431769,0.00035334744278276315,3.3258311610556856e-05,0.00013457508890301302,0.004739008463552996,1.3065723971310951e-06,6.741728118537143e-08,3.1476029572173296e-07,0.0003753773746156819,3.183372527002722e-08
28,0.3995379471249433,0.00016125031508805308,1.5175421019307065e-05,6.138075096335381e-05,0.00022522055709538544,2.445246072041276e-08,2.465137522992394e-10,1.1319163214085204e-09,0.3995379471249433,0.00016125031508805308,1.5175421019307065e-05,6.138075096335381e-05,0.0002249880790782384,2.4452460720412764e-07,2.465137522992394e-09,1.1319163214085203e-08,0.19527226010248,7.907670024888942e-05,7.449117859302428e-06,3.0216266651170986e-05,0.004609880168348292,1.2064471989871046e-06,7.31230370436325e-08,3.380741761390091e-07,28.0,0.9943481543523666,0.0004015773304249956,3.779995989791656e-05,0.0001529777685778786,0.005060088804521916,1.475424266911645e-06,7.583468831892413e-08,3.505252556745028e-07,0.00039246759081035254,3.5764959952769857e-08
29,0.3994728969408038,0.00018329129372561328,1.7250779675745962e-05,6.97865161978714e-05,0.0002577452531545748,2.767533553075102e-08,2.781932170748864e-10,1.2629138510249e-09,0.3994728969408038,0.00018329129372561328,1.7250779675745962e-05,6.97865161978714e-05,0.00025748230517118526,2.767533553075102e-07,2.781932170748864e-09,1.2629138510249004e-08,0.19499048792364806,8.977100894503771e-05,8.457069373721918e-06,3.431109141385315e-05,0.004875649857311982,1.3637258553078457e-06,8.241650053708902e-08,3.7690695128388326e-07,29.0,0.9939362818052556,0.00045635359639626424,4.295862872521384e-05,0.00017388412380959595,0.005390877415637742,1.6681545461461069e-06,8.547662592491278e-08,3.9079900364515716e-07,0.00041187254711094745,4.027374797065435e-08
30,0.39939897507784955,0.00020832722653315225,1.9608349449954114e-05,7.933740377755079e-05,0.00029471886417127807,3.135289994495183e-08,3.144472011225814e-10,1.4108715679195786e-09,0.39939897507784955,0.00020832722653315225,1.9608349449954114e-05,7.933740377755079e-05,0.00029442116020285224,3.135289994495183e-07,3.1444720112258143e-09,1.4108715679195787e-08,0.19470442885137548,0.0001019027068453601,9.600598832576547e-06,3.8957683340457834e-05,0.005143553436389835,1.5429720434064574e-06,9.303908724703713e-08,4.2071208541708004e-07,30.0,0.9935023790070746,0.0005185571599116646,4.8817297732484775e-05,0.0001976324908955594,0.005732693460763966,1.8878539428009276e-06,9.649800645938553e-08,4.362316726641954e-07,0.0004339027981810073,4.543266901903823e-08
31,0.3993149801442982,0.0002367613812977875,2.228611078539733e-05,9.018827465315204e-05,0.0003367466098578814,3.554501772229972e-08,3.5586815739461936e-10,1.5782218570783468e-09,0.3993149801442982,0.0002367613812977875,2.228611078539733e-05,9.018827465315204e-05,0.0003364092978882506,3.554501772229973e-07,3.5586815739461943e-09,1.5782218570783467e-08,0.194413508712372,0.00011566317754758637,1.0897749249793243e-05,4.422984907895464e-05,0.0054138781117173485,1.7470434443703453e-06,1.051607987568273e-07,4.701957909521287e-07,31.0,0.9930434690009684,0.0005891859401431613,5.54699708205879e-05,0.00022460639838525873,0.00608703401946348,2.1380386393156424e-06,1.0907534848816812e-07,4.875562313799906e-07,0.0004589100061062057,5.1324558715795174e-08
32,0.39921955023447914,0.0002690502920940545,2.5327224687112106e-05,0.00010251465526459027,0.00038451510290929603,4.031972140254195e-08,4.031314685325342e-10,1.7677131220899416e-09,0.39921955023447914,0.0002690502920940545,2.5327224687112106e-05,0.00010251465526459027,0.0003841326878153577,4.0319721402541953e-07,4.031314685325343e-09,1.767713122089942e-08,0.19411707749708645,0.00013126877845320503,1.2368998063079686e-05,5.021112932991703e-05,0.005686949283312712,1.979183639461511e-06,1.1897520686514487e-07,5.261549080833082e-07,32.0,0.9925561779660448,0.0006693693626413141,6.302344743730389e-05,0.00025524043985909755,0.006455597074037366,2.4227005748894726e-06,1.2340965301900274e-07,5.455997524262976e-07,0.00048729103492362036,5.8043521046306996e-08
33,0.399111141320837,0.0003057109025569034,2.878052928170038e-05,0.00011651547619010835,0.0004388035773254525,4.5754348241957654e-08,4.570058653869014e-10,1.9824548331817367e-09,0.399111141320837,0.0003057109025569034,2.878052928170038e-05,0.00011651547619010835,0.000438369833044988,4.5754348241957654e-07,4.570058653869016e-09,1.9824548331817374e-08,0.1938143992635902,0.0001489641600802558,1.4037482961754181e-05,5.699607250853284e-05,0.005963135753616784,2.2430751786702196e-06,1.347023685221428e-07,5.894896950227968e-07,33.0,0.9920366819052643,0.0007603859651940626,7.159854152515493e-05,0.00029002702488874953,0.006840309163987224,2.746373009331754e-06,1.397294330413987e-07,6.112966981877958e-07,0.0005194960607804999,6.569694576149828e-08
34,0.3989880040886553,0.0003473280796644059,3.270121394866042e-05,0.00013241603641883534,0.0005004959002620106,5.193671974190012e-08,5.18365099719957e-10,2.2259660716873727e-09,0.3989880040886553,0.0003473280796644059,3.270121394866042e-05,0.00013241603641883534,0.000500003770803791,5.193671974190011e-07,5.183650997199571e-09,2.2259660716873735e-08,0.1935046413536664,0.0001690257254475208,1.5929313327513345e-05,6.469161163569089e-05,0.006242855291742157,2.5428944917071013e-06,1.5259209398298077e-07,6.612175947760117e-07,34.0,0.991480649530977,0.0008636818847763326,8.13317412248342e-05,0.0003295236844733616,0.007243354962807959,3.1141984088680024e-06,1.582941100799003e-07,6.857032215645728e-07,0.0005560323742872519,7.440652337677691e-08
35,0.3988481569091822,0.0003945632922441462,3.7151709731318384e-05,0.00015047146870035574,0.0005705945632212364,5.8966486608871055e-08,5.882018980012999e-10,2.5022323911247572e-09,0.3988481569091822,0.0003945632922441462,3.7151709731318384e-05,0.00015047146870035574,0.0005700360509331545,5.896648660887104e-07,5.882018980013e-09,2.5022323911247578e-08,0.19318686181164646,0.0001917656404351191,1.8073982866623855e-05,7.341867091604267e-05,0.0065265811026288855,2.8833743294323647e-06,1.7292784791947568e-07,7.424893292926871e-07,35.0,0.9908831756300108,0.0009808922249234116,9.237740232926062e-05,0.00037436160831675415,0.007667211716783276,3.532005682129946e-06,1.7939806879748997e-07,7.700138855950594e-07,0.0005974739009662056,8.431066403048664e-08
36,0.39868935645071985,0.0004481638410872652,4.2202862796758416e-05,0.0001709705437603741,0.0006502358616905773,6.695653336682846e-08,6.67643805855207e-10,2.8157681744427155e-09,0.39868935645071985,0.0004481638410872652,4.2202862796758416e-05,0.0001709705437603741,0.0006496019021824533,6.695653336682846e-07,6.676438058552069e-09,2.8157681744427162e-08,0.19285999574634863,0.0002175360693498834,2.0504915582723738e-05,8.331392593790229e-05,0.006814848836323898,3.26986875133825e-06,1.960311808564455e-07,8.346065245382594e-07,36.0,0.9902387086477883,0.0011138637515244138,0.00010491064117624057,0.00042525501345865046,0.00811468660019693,4.006390618373363e-06,2.0337526272085278e-07,8.655799744571293e-07,0.0006444669822225357,9.55660888620699e-08
37,0.3985090634571223,0.000508974188070206,4.7934195050823785e-05,0.00019423990463134316,0.0007407082905195495,7.603494822665948e-08,7.579684461479024e-10,3.1716893087127224e-09,0.3985090634571223,0.000508974188070206,4.7934195050823785e-05,0.00019423990463134316,0.0007399886090657161,7.603494822665947e-07,7.579684461479025e-09,3.171689308712723e-08,0.19252283944804227,0.0002467343953673878,2.325957083478111e-05,9.453176115878988e-05,0.0071082650715472385,3.708444870861902e-06,2.2226595241713183e-07,9.39042226044289e-07,37.0,0.9895409663622868,0.0012646827715078,0.00011912796093642868,0.0004830115704214762,0.008588961971132503,4.544829301355156e-06,2.3060360532475875e-07,9.73930808440129e-07,0.000697742285501457,1.0835083398299967e-07
38,0.3983044066145537,0.0005779466199578229,5.4436158192388434e-05,0.0002206488700562369,0.0008434709543132223,8.634650980212811e-08,8.606256543102019e-10,3.575791391759229e-09,0.3983044066145537,0.0005779466199578229,5.4436158192388434e-05,0.0002206488700562369,0.0008426539079715888,8.634650980212812e-07,8.606256543102021e-09,3.57579139175923e-08,0.19217403369282954,0.0002798080764082897,2.6380499599693326e-05,0.00010724648319277085,0.007407515789629171,4.205950882016786e-06,2.520445299522332e-07,1.0574629283728258e-06,38.0,0.9887828469219369,0.0014357013163239355,0.0001352528159844702,0.0005485442233052446,0.009093640651913981,5.155762489840195e-06,2.615114121496454e-07,1.0967966336821772e-06,0.0007581194403499802,1.2286582524204828e-07
39,0.3980721395616015,0.0006561553756073024,6.18101949220983e-05,0.00025061469005855687,0.0009601771106672473,9.805524466284077e-08,9.772561427879692e-10,4.0346426922732005e-09,0.3980721395616015,0.0006561553756073024,6.18101949220983e-05,0.00025061469005855687,0.0009592495063757663,9.805524466284079e-07,9.772561427879694e-09,4.034642692273201e-08,0.19181204385869277,0.00031726113395268726,2.9915348108609966e-05,0.00012165473876950511,0.007713377197974459,4.770134829917166e-06,2.858329332510328e-07,1.1917547385764596e-06,39.0,0.9879563229818957,0.0016295718851672921,0.00015353573795280655,0.0006228841188866188,0.009632803815017472,5.848742521208414e-06,2.9658275082170046e-07,1.2361358081914648e-06,0.000826523940041124,1.3933917450928756e-07
40,0.3978085951865062,0.000744810152039461,7.017100441903612e-05,0.0002846084996937069,0.0010926981454523694,1.1134648619814172e-07,1.1097180318320736e-09,4.555685223708133e-09,0.3978085951865062,0.000744810152039461,7.017100441903612e-05,0.0002846084996937069,0.0010916450384472864,1.1134648619814172e-06,1.1097180318320738e-08,4.555685223708134e-08,0.19143513886983912,0.0003596602927333404,3.3917913041836155e-05,0.00013797824900235321,0.008026726726585281,5.4097388228954075e-06,3.241582119785047e-07,1.3440517629883224e-06,40.0,0.9870523292428515,0.0018492805968122624,0.0001742599218799084,0.000707195248389767,0.010211069910484937,6.634550171074966e-06,3.3636511032865755e-07,1.394164300449112e-06,0.0009039937390442621,1.5802849225764712e-07
41,0.3975096345985067,0.0008452716824958079,7.964777026437918e-05,0.000323161750807693,0.0012431513608893731,1.2642957477669985e-07,1.2601128742771238e-09,5.147348667772775e-09,0.3975096345985067,0.0008452716824958079,7.964777026437918e-05,0.000323161750807693,0.0012419558275625045,1.2642957477669985e-06,1.2601128742771238e-08,5.1473486677727767e-08,0.19104136772718466,0.00040764204886455476,3.844869440701103e-05,0.00015646675817567888,0.008348555764208412,6.134623455249828e-06,3.676156384923209e-07,1.5167680657326614e-06,41.0,0.986060636924198,0.0020981854138561705,0.00019774423493576938,0.0008027902597910649,0.01083366295266029,7.525348777793527e-06,3.814768801093693e-07,1.573388901078162e-06,0.000991692318653481,1.7922460062905007e-07
42,0.39717058922969534,0.0009590693224472432,9.038537356930544e-05,0.00036687341648346207,0.0014139318668487263,1.4354095948765604e-07,1.4308150056015464e-09,5.8191816529840705e-09,0.39717058922969534,0.0009590693224472432,9.038537356930544e-05,0.00036687341648346207,0.0014125747482434097,1.43540959487656e-06,1.4308150056015466e-08,5.819181652984071e-08,0.19062853290918005,0.0004619206718468187,4.357543110278101e-05,0.00017740132088512624,0.008679984245358771,6.9559103961333685e-06,4.168768074938587e-07,1.7126344226201065e-06,42.0,0.9849697113685707,0.002380059316741305,0.00022434617824139188,0.0009111481538520503,0.011506490860450908,8.534860950497584e-06,4.326157725554757e-07,1.7766454208029314e-06,0.0010909255556272868,2.032565197247694e-07
43,0.3967861949574427,0.0010879228761286864,0.00010267355954620269,0.00041641790627187323,0.0016076195446636085,1.629494449784797e-07,1.6245080175340866e-09,6.581994119369104e-09,0.3967861949574427,0.0010879228761286864,0.00010267355954620269,0.00041641790627187323,0.0016060791411395697,1.6294944497847963e-06,1.6245080175340872e-08,6.581994119369102e-08,0.19019416012806264,0.0005232981485211751,4.943525019334032e-05,0.00020109791465522695,0.00902221489343875,7.886227278495412e-06,4.726997268005964e-07,1.9347381233955396e-06,43.0,0.9837665500429481,0.002699143900778548,0.0002547823692857457,0.0010339337271989735,0.01223591357924193,9.678671173258689e-06,4.905693149934714e-07,2.0071400587086e-06,0.0012031613256225926,2.3049463790566847e-07
44,0.3963480957280382,0.0012360244104466594,0.00012443756979049997,0.00047263254493429957,0.0018196143089561517,1.861434421349926e-07,1.8461422886452966e-09,7.448250050840325e-09,0.3963480957280382,0.0012360244104466594,0.00012443756979049997,0.00047263254493429957,0.0018178553684458807,1.8614344213499255e-06,1.8461422886452962e-08,7.448250050840324e-08,0.1897343043786487,0.0005937563149040734,5.983742145385953e-05,0.00022794913009558125,0.009372932802116058,8.996824470094874e-06,5.364935169676259e-07,2.1866347944398356e-06,44.0,0.9824304958347251,0.003065805135797392,0.00030871256103485946,0.0011732142199641804,0.013010402479518091,1.1044402333579792e-05,5.568010821427242e-07,2.2685655449990793e-06,0.0013360542082230253,2.6142548629047943e-07
45,0.3958406062297592,0.0014130845265869576,0.0001606114084955154,0.0005370344814717334,0.0020494352653833625,2.1753790109431731e-07,2.1145521009122253e-09,8.435850317581572e-09,0.3958406062297592,0.0014130845265869576,0.0001606114084955154,0.0005370344814717334,0.0020473824706517467,2.1753790109431723e-06,2.114552100912225e-08,8.435850317581574e-08,0.1892415302262954,0.0006779079207700484,7.71366342778988e-05,0.00025867116271104194,0.009731667564020096,1.0499385709055943e-05,6.136680005514418e-07,2.4734382156963413e-06,45.0,0.9809227426858138,0.0035040769739439637,0.0003983594512689296,0.0013327401256545087,0.013828485300055204,1.2892302621093431e-05,6.369280736614763e-07,2.5662325691897387e-06,0.0015077531489112728,2.9766702419065944e-07
