,Susceptible: 0-20,Exposed: 0-20,Infected (symptomatic): 0-20,Asymptomatically Infected: 0-20,Recovered: 0-20,Hospitalised: 0-20,Critical: 0-20,Deaths: 0-20,Susceptible: 20-40,Exposed: 20-40,Infected (symptomatic): 20-40,Asymptomatically Infected: 20-40,Recovered: 20-40,Hospitalised: 20-40,Critical: 20-40,Deaths: 20-40,Susceptible: 40+,Exposed: 40+,Infected (symptomatic): 40+,Asymptomatically Infected: 40+,Recovered: 40+,Hospitalised: 40+,Critical: 40+,Deaths: 40+,Time,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,R0
1969,0.0217245930072386,1.1507106247813391e-08,2.4424617511336124e-08,2.4424617511336124e-08,0.37827642946528045,2.5303241070819085e-09,4.166342751130947e-11,1.891459915218812e-05,0.004443313478483009,2.4301703369442442e-09,5.275809600829546e-09,5.275809600829546e-09,0.3953788749238255,1.0820138545695007e-08,1.8056635723841184e-10,0.00019778761519657917,0.03227738766933691,8.628380312703757e-09,1.841849871256258e-08,1.841849871256258e-08,0.15934585554805428,1.659479339619498e-07,2.7314482602480315e-08,0.008386518054814681,160.0,0.058445294155058516,2.2565656897461392e-08,4.811892582472825e-08,4.811892582472825e-08,0.9330011599371602,1.792983966147267e-07,2.7536712387230037e-08,0.008603220269163448,2.6320090690257203e-09,1.4631424185077013e-08,3.894736842105264
1970,0.021724591840107305,9.9913838580212e-09,2.1210124571953438e-08,2.1210124571953438e-08,0.3782764388509942,2.241555958034855e-09,3.69804049538087e-11,1.8914618729210108e-05,0.004443313233019094,2.1091649254391896e-09,4.575570931487868e-09,4.575570931487868e-09,0.39537887808007927,9.567201110933587e-09,1.58073109872078e-10,0.0001977877013201716,0.03227738679699696,7.489361316708487e-09,1.598913736824137e-08,1.598913736824137e-08,0.15934587150190307,1.4709339144738104e-07,2.42166230622873e-08,0.008386530923449561,161.0,0.05844529187012336,1.9589910100168875e-08,4.177483287168268e-08,4.177483287168268e-08,0.9330011884329765,1.5890214851634947e-07,2.4411676577113186e-08,0.008603233243498943,2.2849351577480803e-09,1.2974335494853051e-08,3.894736842105264
1971,0.021724590826747096,8.675281568995607e-09,1.8418549439200178e-08,1.8418549439200178e-08,0.3782764470063758,1.985593314329034e-09,3.2732339619333026e-11,1.8914636171038265e-05,0.004443313019957077,1.8305809925049767e-09,3.9684360691550235e-09,3.9684360691550235e-09,0.3953788808378973,8.459037600748097e-09,1.406308872446319e-10,0.00019778777502352756,0.03227738603978935,6.500723592679195e-09,1.3880104507538345e-08,1.3880104507538345e-08,0.1593458855296847,1.3036925922601264e-07,2.146949568295479e-08,0.008386542330838605,162.0,0.05844528988649352,1.7006586154179778e-08,3.6267090015893546e-08,3.6267090015893546e-08,0.9330012133739578,1.4081389014108978e-07,2.1642858909818757e-08,0.00860324474203317,1.9836298367770233e-09,1.1498534227202817e-08,3.894736842105264
1972,0.021724589946900835,7.532514427407052e-09,1.5994272246055893e-08,1.5994272246055893e-08,0.3782764540927206,1.7587295301147816e-09,2.9053799439957986e-11,1.8914651536326046e-05,0.004443312835018626,1.5888092491522075e-09,3.4419983958132475e-09,3.4419983958132475e-09,0.39537888324781456,7.478962348914508e-09,1.2296654642584054e-10,0.00019778784243142374,0.03227738538251668,5.642609977675283e-09,1.2049182820511213e-08,1.2049182820511213e-08,0.15934589786447081,1.1553642334003706e-07,1.9030915427041255e-08,0.008386552444698287,163.0,0.058445288164436136,1.4763933654234543e-08,3.148545346238035e-08,3.148545346238035e-08,0.933001235205006,1.2477411521906635e-07,1.9182935772907052e-08,0.008603254938666037,1.7220573855780685e-09,1.0196632866180111e-08,3.894736842105264
1973,0.021724589182979512,6.5402576867861665e-09,1.3888984324064402e-08,1.3888984324064402e-08,0.37827646025017886,1.5576740187881367e-09,2.567868114924894e-11,1.89146652625576e-05,0.004443312674490502,1.37898262418425e-09,2.985509121571431e-09,2.985509121571431e-09,0.39537888535392385,6.6122068854252394e-09,1.1024380853044276e-10,0.00019778789913360147,0.03227738481198782,4.897785629264562e-09,1.045971485359597e-08,1.045971485359597e-08,0.1593459087110632,1.0238238792331443e-07,1.6869323980778924e-08,0.008386561408021898,164.0,0.058445286669457835,1.281702594023498e-08,2.7334208299231804e-08,2.7334208299231804e-08,0.9330012543151658,1.105522688275278e-07,1.7005246470458617e-08,0.008603263972418057,1.4949783008755269e-09,9.033752020742858e-09,3.894736842105264
1974,0.021724588519711055,5.678691617315517e-09,1.2060728111675706e-08,1.2060728111675706e-08,0.3782764656005264,1.3795059351271736e-09,2.2795490277513185e-11,1.8914677313219998e-05,0.004443312535149915,1.196878009479205e-09,2.5896550937235123e-09,2.5896550937235123e-09,0.3953788871947016,5.845700513080804e-09,9.62164936967791e-11,0.00019778795204281155,0.03227738431675319,4.251291839974508e-09,9.079871872915814e-09,9.079871872915814e-09,0.15934591824942942,9.071834276137693e-08,1.4950262877102484e-08,0.008386569354176303,165.0,0.05844528537161416,1.1126861466769231e-08,2.3730255078315032e-08,2.3730255078315032e-08,0.9330012710446575,9.794354920958491e-08,1.5069274861076775e-08,0.008603271983532335,1.2978436728094955e-09,8.011114277159392e-09,3.894736842105264
1975,0.021724587943835045,4.930605829639208e-09,1.0473062325287066e-08,1.0473062325287066e-08,0.37827647024957406,1.2216329465681984e-09,2.012944263311916e-11,1.8914688097881743e-05,0.004443312414199697,1.0388309488570162e-09,2.24636631943805e-09,2.24636631943805e-09,0.3953788888037271,5.167875792586225e-09,8.665908921957123e-11,0.00019778799597423946,0.03227738388687464,3.6901452874576654e-09,7.882018181311439e-09,7.882018181311439e-09,0.15934592663772223,8.037654882798321e-08,1.3250231952359107e-08,0.008386576394440818,166.0,0.058445284244909385,9.659582065953889e-09,2.0601446826036552e-08,2.0601446826036552e-08,0.9330012856910235,8.676605756713764e-08,1.3357020484211797e-08,0.00860327907851294,1.1267047780871842e-09,7.0949806047632125e-09,3.894736842105264
1976,0.021724587443837855,4.2810559072523755e-09,9.094337265416487e-09,9.094337265416487e-09,0.3782764742892605,1.0817545677911273e-09,1.78721627875785e-11,1.891469754443039e-05,0.004443312309212079,9.016616919220613e-10,1.9486495274415755e-09,1.9486495274415755e-09,0.3953788902103093,4.568496275051228e-09,7.549599148982843e-11,0.00019778803752510833,0.032277383513726,3.2030772005587018e-09,6.842159363697493e-09,6.842159363697493e-09,0.15934593401492958,7.120800941301421e-08,1.1740803082154817e-08,0.008386582635136114,167.0,0.058445283266775935,8.385794799733139e-09,1.7885146156555556e-08,1.7885146156555556e-08,0.9330012985144994,7.685826025585656e-08,1.1834171236432224e-08,0.008603285370205653,9.781334492364735e-10,6.29169271369745e-09,3.894736842105264
1977,0.02172458700972254,3.7170651038980067e-09,7.897065042426764e-09,7.897065042426764e-09,0.37827647779947016,9.578295444635276e-10,1.577877287134565e-11,1.8914706003704e-05,0.004443312218079887,7.826110226066931e-10,1.6904440449263666e-09,1.6904440449263666e-09,0.39537889144003263,4.038503863872875e-09,6.796855243101289e-11,0.00019778807191546483,0.032277383189819805,2.780306887543813e-09,5.9394628698990255e-09,5.9394628698990255e-09,0.1593459405032027,6.308039527037823e-08,1.0403508684216417e-08,0.008386588163841056,168.0,0.05844528241762223,7.279983014048513e-09,1.5526971957252155e-08,1.5526971957252155e-08,0.9330013097427055,6.807672867871464e-08,1.0487256009518775e-08,0.008603290941760225,8.491537056842802e-10,5.5715545718704185e-09,3.894736842105264
1978,0.021724586632809045,3.22736527639762e-09,6.8573724758623406e-09,6.8573724758623406e-09,0.37827648084961485,8.480468466243323e-10,1.3931644568386176e-11,1.8914713487267113e-05,0.004443312138974178,6.792845874350028e-10,1.4664970316290409e-09,1.4664970316290409e-09,0.39537889251523295,3.569883597487386e-09,6.112036140328124e-11,0.00019778810250983226,0.03227738290865692,2.4133451640006087e-09,5.155841603388862e-09,5.155841603388862e-09,0.1593459462099008,5.58761966305321e-08,9.21776718269505e-09,0.008386593062450235,169.0,0.05844528168044014,6.319995027833231e-09,1.3479711110880244e-08,1.3479711110880244e-08,0.9330013195747486,6.029412707464382e-08,9.292819188666717e-09,0.008603295878447334,7.371820862078771e-10,4.936687109449722e-09,3.894736842105264
1979,0.021724586305560827,2.8021720532455295e-09,5.954526157418831e-09,5.954526157418831e-09,0.3782764835000057,7.507998884379961e-10,1.234499260654018e-11,1.8914720064173684e-05,0.0044433120703075086,5.896046307422555e-10,1.2722555370563714e-09,1.2722555370563714e-09,0.3953788934554118,3.155543934009286e-09,5.364338687701922e-11,0.00019778813097720476,0.03227738266459614,2.0948238545132285e-09,4.475592507171861e-09,4.475592507171861e-09,0.1593459512293862,4.9491078361248866e-08,8.164285725801133e-09,0.008386597404644841,170.0,0.05844528104046448,5.486600538501014e-09,1.1702374201647064e-08,1.1702374201647064e-08,0.9330013281848037,5.339742218369615e-08,8.230274105284693e-09,0.00860330025568622,6.399756627417652e-10,4.377238885591717e-09,3.894736842105264
1980,0.02172458602143423,2.4329895112578964e-09,5.170519733538255e-09,5.170519733538255e-09,0.37827648580304607,6.646636050055219e-10,1.0934490752444691e-11,1.891472589255581e-05,0.004443312010702033,5.117681050068303e-10,1.1037729945652295e-09,1.1037729945652295e-09,0.39537889427759826,2.789210695750556e-09,4.734655383183081e-11,0.00019778815582790327,0.03227738245274091,1.8183477522767494e-09,3.885082566664696e-09,3.885082566664696e-09,0.15934595564460133,4.3832415384233814e-08,7.232465899598824e-09,0.008386601249263718,171.0,0.05844528048487717,4.763105368541476e-09,1.0159375294768181e-08,1.0159375294768181e-08,0.9330013357252456,4.7286289684989893e-08,7.2907469441831e-09,0.008603304130984177,5.555873122675692e-10,3.875297957534052e-09,3.894736842105264
1981,0.0217245857747476,2.112440412389804e-09,4.489715106069642e-09,4.489715106069642e-09,0.3782764878042696,5.883740698949882e-10,9.706589875203415e-12,1.8914731031375695e-05,0.004443311958961799,4.4421029710656353e-10,9.576281807106676e-10,9.576281807106676e-10,0.39537889499666384,2.4653331036806373e-09,4.124703799308436e-11,0.00019778817832709255,0.03227738226884092,1.5783660195013876e-09,3.372475892453354e-09,3.372475892453354e-09,0.15934595952845498,3.8817988695002855e-08,6.406407909492598e-09,0.008386604654989804,172.0,0.05844528000255032,4.135016728997755e-09,8.819819179233665e-09,8.819819179233665e-09,0.9330013423293884,4.187169586857848e-08,6.457361537360886e-09,0.008603307564348272,4.823268451303875e-10,3.4333640947653565e-09,3.894736842105264
1982,0.021724585560567833,1.8341190494888907e-09,3.89853132796792e-09,3.89853132796792e-09,0.37827648954324006,5.208103983539395e-10,8.582756743000841e-12,1.8914735617135838e-05,0.004443311914048749,3.8557332907499963e-10,8.308551654401768e-10,8.308551654401768e-10,0.39537889562559714,2.1790006559057935e-09,3.66862785256927e-11,0.00019778819738302243,0.032277382109206915,1.370060776927952e-09,2.9274971440960695e-09,2.9274971440960695e-09,0.1593459629450382,3.437482603554865e-08,5.673925679172293e-09,0.008386607671948201,173.0,0.05844527958382349,3.5897531554918424e-09,7.656883637504167e-09,7.656883637504167e-09,0.9330013481138755,3.707463708980838e-08,5.719194714440987e-09,0.00860331060494836,4.187268309863157e-10,3.040600087683698e-09,3.894736842105264
1983,0.021724585374611735,1.5924632949934216e-09,3.3851740371091204e-09,3.3851740371091204e-09,0.3782764910543339,4.609786567282937e-10,7.617092101779733e-12,1.891473964710388e-05,0.0044433118750618625,3.34678792513261e-10,7.208825570910247e-10,7.208825570910247e-10,0.39537889617574346,1.9258694703561418e-09,3.2031887356440076e-11,0.00019778821484888617,0.03227738197063656,1.1892502809899985e-09,2.54122583666149e-09,2.54122583666149e-09,0.1593459659506936,3.043816981672249e-08,5.025736434426397e-09,0.00838661034306173,174.0,0.058445279220310155,3.1163923684966814e-09,6.6472824308616344e-09,6.6472824308616344e-09,0.9330013531807709,3.2825017943806925e-08,5.065385413884617e-09,0.00860331329755772,3.6351333748685377e-10,2.692609359436493e-09,3.894736842105264
1984,0.02172458521316044,1.3826435337106118e-09,2.9394005321525743e-09,2.9394005321525743e-09,0.3782764923674209,4.0799757207272185e-10,6.730131847861713e-12,1.8914743246259272e-05,0.004443311841219058,2.9050401469036466e-10,6.254808979706899e-10,6.254808979706899e-10,0.3953788966570137,1.7020970899100088e-09,2.8559827258105276e-11,0.00019778822964397572,0.03227738185035018,1.0323049207293622e-09,2.2059177906061497e-09,2.2059177906061497e-09,0.15934596859495426,2.6950559382028405e-08,4.4501529876126685e-09,0.008386612709842783,175.0,0.058445278904729676,2.7054524691303387e-09,5.770799220729414e-09,5.770799220729414e-09,0.933001357619389,2.9060654044011137e-08,4.485442946718636e-09,0.008603315682733018,3.155804784160665e-10,2.3851752985887265e-09,3.894736842105264
1985,0.02172458507298503,1.2004661993884758e-09,2.5523156913805286e-09,2.5523156913805286e-09,0.37827649350845466,3.6108583612272935e-10,5.955998456768844e-12,1.891474642080558e-05,0.004443311811841486,2.5216146214712076e-10,5.427170862701292e-10,5.427170862701292e-10,0.39537889707806656,1.504284752971672e-09,2.5412725467931448e-11,0.00019778824279831825,0.03227738174593499,8.960742970474565e-10,1.9148500714018486e-09,1.9148500714018486e-09,0.1593459709213688,2.386101469062726e-08,3.942143358629667e-09,0.008386614803763822,176.0,0.0584452786307615,2.348701958583053e-09,5.0098828490525065e-09,5.0098828490525065e-09,0.93300136150789,2.572638527972166e-08,3.973512082554367e-09,0.008603317792982946,2.739681745356215e-10,2.1102499279251896e-09,3.894736842105264
1986,0.021724584951282017,1.0422900447914854e-09,2.216194792222754e-09,2.216194792222754e-09,0.3782764944999863,3.1955083266447735e-10,5.3645939964834215e-12,1.8914749136566266e-05,0.004443311786339906,2.1888087752095187e-10,4.709149083287525e-10,4.709149083287525e-10,0.3953788974464674,1.329426302879473e-09,2.052491103203493e-11,0.00019778825653024847,0.03227738165529661,7.77823959373607e-10,1.6621864086502265e-09,1.6621864086502265e-09,0.15934597296822603,2.1124310681403735e-08,3.493637470956642e-09,0.008386616656332516,177.0,0.058445278392918534,2.0389948816860443e-09,4.349296109201732e-09,4.349296109201732e-09,0.9330013649146798,2.2773287816947684e-08,3.51952697598516e-09,0.00860331966199933,2.378429675431448e-10,1.86901638436765e-09,3.894736842105264
1987,0.021724584845617293,9.049534099786304e-10,1.9243295645643258e-09,1.9243295645643258e-09,0.37827649536161034,2.8277862600387927e-10,4.6908603354983246e-12,1.8914751690246847e-05,0.00444331176420285,1.8999377444761173e-10,4.0862082793804197e-10,4.0862082793804197e-10,0.3953788977688272,1.1748629548231755e-09,1.9316363066108997e-11,0.00019778826555476997,0.0322773815766171,6.751804786713983e-10,1.4428602995409836e-09,1.4428602995409836e-09,0.1593459747691918,1.8700332105085748e-08,3.091308264661105e-09,0.008386618301649771,178.0,0.058445278186437244,1.7701276630976403e-09,3.7758106920433516e-09,3.7758106920433516e-09,0.9330013678996293,2.0157973685912804e-08,3.1153154880627123e-09,0.008603321318894788,2.0648129039901875e-10,1.6568954576412498e-09,3.894736842105264
1988,0.021724584753877455,7.857110346281305e-10,1.670894426037058e-09,1.670894426037058e-09,0.37827649611035286,2.5022506858100835e-10,4.172919693964454e-12,1.8914753871757983e-05,0.004443311744986352,1.6491997701295346e-10,3.5457433139463153e-10,3.5457433139463153e-10,0.39537889805092297,1.0382432426761792e-09,1.659074979527208e-11,0.00019778827518756052,0.03227738150831842,5.860837508099972e-10,1.2524734706458176e-09,1.2524734706458176e-09,0.1593459763538685,1.655349985914964e-08,2.737243098755381e-09,0.008386619756039514,179.0,0.05844527800718223,1.5367147624510812e-09,3.277942228077507e-09,3.277942228077507e-09,0.9330013705151443,1.7841968170406828e-08,2.7580067682446176e-09,0.008603322785098831,1.7925501361037988e-10,1.4662040435931e-09,3.894736842105264
1989,0.021724584674227568,6.82179261096098e-10,1.4508304463350948e-09,1.4508304463350948e-09,0.3782764967610076,2.2140791303107086e-10,3.6800976061029655e-12,1.8914755836603333e-05,0.0044433117283050475,1.4315595525156103e-10,3.0768226194012726e-10,3.0768226194012726e-10,0.3953788982978042,9.174875993707858e-10,1.4903207806865985e-11,0.0001977882829789994,0.032277381449030806,5.087456535898419e-10,1.0872078266889094e-09,1.0872078266889094e-09,0.1593459777482868,1.465226157875542e-08,2.4225963404291625e-09,0.008386621044663261,180.0,0.05844527785156342,1.334080869937501e-09,2.8457205349641314e-09,2.8457205349641314e-09,0.9330013728070987,1.5791157091157275e-08,2.4411796458421315e-09,0.008603324083478863,1.5561880950532014e-10,1.2983800319610328e-09,3.894736842105264
1990,0.021724584605074464,5.922883930620728e-10,1.2597444512427936e-09,1.2597444512427936e-09,0.37827649732642915,1.9589980535243821e-10,3.4058438819912273e-12,1.8914757413323235e-05,0.004443311713824421,1.24264690578337e-10,2.669965505233623e-10,2.669965505233623e-10,0.3953788985138842,8.107569845781417e-10,9.93701818817916e-12,0.00019778829333909142,0.03227738139756524,4.4161411853326866e-10,9.437489140721319e-10,9.437489140721319e-10,0.15934597897533742,1.2968638680319493e-08,2.14817140223157e-09,0.008386622181175396,181.0,0.05844527771646413,1.1581672021736785e-09,2.4704899158382875e-09,2.4704899158382875e-09,0.9330013748156508,1.3975295470250073e-08,2.1615142643017402e-09,0.00860332523192781,1.350992928639272e-10,1.1484489470525716e-09,3.894736842105264
1991,0.021724584545034915,5.142413754634762e-10,1.0938214921229918e-09,1.0938214921229918e-09,0.378276497817787,1.7332207035084147e-10,2.896592783742896e-12,1.8914759074957708e-05,0.004443311701254112,1.078668919763606e-10,2.316949378074758e-10,2.316949378074758e-10,0.395378898703021,7.164251415851614e-10,1.1300638593940876e-11,0.00019778829674184885,0.03227738135288962,3.8334198430949056e-10,8.19219546225754e-10,8.19219546225754e-10,0.15934598005515077,1.1477824218463247e-08,1.8985640253712884e-09,0.008386623193790329,182.0,0.05844527759917865,1.0054502517493273e-09,2.1447359761562216e-09,2.1447359761562216e-09,0.9330013765759587,1.236757143039925e-08,1.9127612567489723e-09,0.008603326249607135,1.172854799391665e-10,1.0176793244914828e-09,3.894736842105264
1992,0.02172458449290793,4.4647784330356445e-10,9.49748677515779e-10,9.49748677515779e-10,0.3782764982447865,1.5333919019459524e-10,2.612203709823908e-12,1.8914760378892597e-05,0.004443311690342072,9.363335815868345e-11,2.0106423073094278e-10,2.0106423073094278e-10,0.3953788988685874,6.330540153337234e-10,8.914850743217248e-12,0.0001977883033393965,0.03227738131410804,3.3275990855471923e-10,7.111220645736822e-10,7.111220645736822e-10,0.15934598100543093,1.015782526587651e-08,1.6816208845781986e-09,0.008386624086010876,183.0,0.05844527749735804,8.728711100169671e-10,1.861934972820404e-09,1.861934972820404e-09,0.9330013781188049,1.0944218471404828e-08,1.6931479390312398e-09,0.008603327149729166,1.0182060750096866e-10,9.001220307308655e-10,3.894736842105264
1993,0.021724584447650797,3.8764298356878313e-10,8.246491878510126e-10,8.246491878510126e-10,0.3782764986158607,1.356539122938213e-10,2.412690921659241e-12,1.891476148038383e-05,0.004443311680869514,8.127836666669563e-11,1.7448582758545666e-10,1.7448582758545666e-10,0.3953788990135321,5.593720352101808e-10,5.660164617763356e-12,0.0001977883103156738,0.03227738128044282,2.88852917111262e-10,6.172883377243881e-10,6.172883377243881e-10,0.1593459818417484,8.989145745980324e-09,1.4906303912417879e-09,0.008386624874603113,184.0,0.05844527740896313,7.577742673467408e-10,1.6164233531608572e-09,1.6164233531608572e-09,0.9330013794711413,9.684171693484326e-09,1.4987032467812105e-09,0.00860332794639917,8.839490944767547e-11,7.966700042716379e-10,3.894736842105264
1994,0.021724584408358193,3.365604669165986e-10,7.160249053511625e-10,7.160249053511625e-10,0.3782764989383375,1.2000290596270655e-10,2.0818337383202384e-12,1.8914762609172516e-05,0.004443311672646524,7.055393037835789e-11,1.5142315576489474e-10,1.5142315576489474e-10,0.39537889914043367,4.942548849358516e-10,6.146936826844117e-12,0.0001977883131172955,0.03227738125121893,2.5074002673729406e-10,5.358363041913708e-10,5.358363041913708e-10,0.15934598257779778,7.954504596985138e-09,1.318048313305465e-09,0.008386625576017808,185.0,0.05844527733222364,6.578544240322505e-10,1.403284365307428e-09,1.403284365307428e-09,0.9330013806565689,8.568762387883696e-09,1.3262770838706293e-09,0.008603328651744277,7.673948976272271e-11,7.053451069743977e-10,3.894736842105264
1995,0.021724584374244085,2.9220890243587235e-10,6.217065025554294e-10,6.217065025554294e-10,0.3782764992185841,1.0615290613978954e-10,1.7885229542588808e-12,1.8914763608338415e-05,0.004443311665508244,6.12448042404109e-11,1.3141076063693818e-10,1.3141076063693818e-10,0.39537889925154673,4.36708472049205e-10,6.45026902400022e-12,0.00019778831571952004,0.03227738122585035,2.1765652694524462e-10,4.6513217813121967e-10,4.6513217813121967e-10,0.1593459832256247,7.0385853324492155e-09,1.1638111356856563e-09,0.008386626198207634,186.0,0.05844527726560268,5.711102336215278e-10,1.2182494413235872e-09,1.2182494413235872e-09,0.9330013816957556,7.58144671063821e-09,1.1720499276639154e-09,0.008603329277535493,6.662095874965246e-11,6.25791215722038e-10,3.894736842105264
1996,0.021724584344626034,2.537014726957193e-10,5.398102647193984e-10,5.398102647193984e-10,0.37827649946213326,9.389729892405014e-11,1.5759577207949387e-12,1.8914764445279907e-05,0.004443311659311574,5.316416929433808e-11,1.1404488605276441e-10,1.1404488605276441e-10,0.3953788993488431,3.8585389123067464e-10,5.940443216704919e-12,0.00019778831879657942,0.032277381203828455,1.889386622834947e-10,4.037577675573293e-10,4.037577675573293e-10,0.15934598379582451,6.227814087834703e-09,1.0308281807969468e-09,0.00838662674525064,187.0,0.058445277207766065,4.958043042735521e-10,1.057612918329492e-09,1.057612918329492e-09,0.933001382606801,6.707565277989427e-09,1.0383445817344467e-09,0.0086033298284925,5.7836617439743776e-11,5.509570074474501e-10,3.894736842105264
1997,0.021724584318911513,2.2026817346621704e-10,4.687004286943574e-10,4.687004286943574e-10,0.3782764996737927,8.305308755996625e-11,1.374244008385631e-12,1.891476519927256e-05,0.004443311653932291,4.614987029172814e-11,9.897526828311019e-11,9.897526828311019e-11,0.3953788994340475,3.409140929074748e-10,5.596844215511249e-12,0.00019778832140843474,0.03227738118471169,1.6401027808575976e-10,3.5048197717581963e-10,3.5048197717581963e-10,0.15934598429771732,5.5101622559908595e-09,9.108532236677302e-10,0.008386627231581349,188.0,0.0584452771575555,4.3042832184370493e-10,9.181576741532872e-10,9.181576741532872e-10,0.9330013834055575,5.934129436458301e-09,9.17824311891627e-10,0.008603330318189056,5.0210564872532615e-11,4.896965558748301e-10,3.894736842105264
1998,0.021724584296586087,1.9124044673621545e-10,4.069565920023165e-10,4.069565920023165e-10,0.37827649985773987,7.345820545176491e-11,1.2349690625611368e-12,1.891476582703365e-05,0.004443311649262565,4.0061162379528735e-11,8.589804896630639e-11,8.589804896630639e-11,0.3953788995086683,3.012021087595665e-10,4.414833159114594e-12,0.00019778832459450146,0.03227738116811678,1.423712711021826e-10,3.042361579403157e-10,3.042361579403157e-10,0.15934598473950196,4.874971542475415e-09,8.052939311702308e-10,0.008386627661272277,189.0,0.05844527711396543,3.7367288021792675e-10,7.970907989089387e-10,7.970907989089387e-10,0.9330013841059102,5.249631856686746e-09,8.109437333919065e-10,0.008603330751693812,4.3590069054300074e-11,4.3350475639747366e-10,3.894736842105264
1999,0.021724584277203102,1.660378140157144e-10,3.5334535950608537e-10,3.5334535950608537e-10,0.378276500017605,6.496913224902381e-11,1.0705933255834583e-12,1.8914766423453455e-05,0.00444331164520879,3.4775882487396184e-11,7.454961728300879e-11,7.454961728300879e-11,0.3953788995740251,2.6611062909117236e-10,4.375867053425376e-12,0.0001977883264040595,0.03227738115371101,1.2358754692857153e-10,2.640926692348944e-10,2.640926692348944e-10,0.15934598512839104,4.312798640844401e-09,7.120385898883445e-10,0.008386628041287892,190.0,0.0584452770761229,3.244012434316821e-10,6.919876460239886e-10,6.919876460239886e-10,0.9330013847200211,4.643878402184597e-09,7.174850502673533e-10,0.008603331134115405,3.7842527722542485e-11,3.8242159265677866e-10,3.894736842105264
2000,0.021724584260374775,1.441562719883685e-10,3.0679572512359665e-10,3.0679572512359665e-10,0.37827650015654235,5.745877957461545e-11,9.67045764197018e-13,1.8914766909109106e-05,0.004443311641689714,3.018799495359879e-11,6.470127205571442e-11,6.470127205571442e-11,0.39537889963127226,2.351027813775831e-10,3.4970113483792465e-12,0.0001977883288472094,0.03227738114120556,1.0728230496678182e-10,2.2924627217502956e-10,2.2924627217502956e-10,0.15934598547073,3.8152773704948485e-09,6.311413246016428e-10,0.008386628375870966,191.0,0.05844527704327005,2.816265719087491e-10,6.007432693543407e-10,6.007432693543407e-10,0.9330013852585446,4.107838931447047e-09,6.35605381714219e-10,0.008603331471627285,3.2852852382969644e-11,3.375118795556631e-10,3.894736842105264
2001,0.021724584245764424,1.2515821835950428e-10,2.6637769644551284e-10,2.6637769644551284e-10,0.3782765002772931,5.081461728563596e-11,8.601356557817617e-13,1.891476735394955e-05,0.0044433116386348,2.620546174254965e-11,5.6154593031929834e-11,5.6154593031929834e-11,0.39537889968141987,2.077039766493544e-10,2.7219500412922327e-12,0.00019778833100427635,0.03227738113034975,9.312847527862502e-11,1.9899797991340097e-10,1.9899797991340097e-10,0.1593459857721014,3.374996410378976e-09,5.558131437779596e-10,0.008386628675614937,192.0,0.05844527701474898,2.4449215538067895e-10,5.215302693908436e-10,5.215302693908436e-10,0.9330013857308144,3.6335150043139667e-09,5.593952294750335e-10,0.008603331773973164,2.852107439110796e-11,3.023458792356104e-10,3.894736842105264
2002,0.021724584233079738,1.0866370788154649e-10,2.3128373930893386e-10,2.3128373930893386e-10,0.37827650038223903,4.493701248818277e-11,7.727655985268777e-13,1.8914767740168205e-05,0.004443311635982822,2.2748394764741394e-11,4.873742867309024e-11,4.873742867309024e-11,0.3953788997253516,1.834946983065699e-10,2.270301768668899e-12,0.00019778833267686022,0.03227738112092595,8.084215652258153e-11,1.7274104381173982e-10,1.7274104381173982e-10,0.159345986037417,2.985390837086013e-09,4.932967834464794e-10,0.008386628936645284,193.0,0.05844527698998851,2.1225425916886941e-10,4.527622117937639e-10,4.527622117937639e-10,0.9330013861450076,3.2138225478807657e-09,4.963398508136752e-10,0.008603332037062313,2.4760464512052494e-11,2.630891494243004e-10,3.894736842105264
2003,0.021724584222066922,9.434285227114519e-11,2.0081264760640035e-10,2.0081264760640035e-10,0.37827650047344985,3.9737756455067456e-11,6.172210963057743e-13,1.8914768159989297e-05,0.004443311633680628,1.9747450593522728e-11,4.230041273720955e-11,4.230041273720955e-11,0.3953788997638407,1.6210412055080426e-10,3.5695984581480457e-12,0.000197788332456181,0.03227738111274524,7.017691429082862e-11,1.4994877563966793e-10,1.4994877563966793e-10,0.15934598627099844,2.640645868238349e-09,4.361217388326595e-10,0.008386629169414338,194.0,0.05844527696849279,1.8426721715549653e-10,3.930618359832778e-10,3.930618359832778e-10,0.9330013865082891,2.8424877452442205e-09,4.403085583871133e-10,0.008603332270030508,2.1495721869158047e-11,2.3296819508245026e-10,3.894736842105264
2004,0.02172458421250563,8.190922918567985e-11,1.7435555284616665e-10,1.7435555284616665e-10,0.3782765005527243,3.5138759869030564e-11,4.573754336227587e-13,1.891476855353025e-05,0.004443311631682079,1.714243892746395e-11,3.6713946884693497e-11,3.6713946884693497e-11,0.39537889979756397,1.4320446861144048e-10,5.562253736322287e-12,0.0001977883314163966,0.03227738110564363,6.09188382177997e-11,1.3016398926839474e-10,1.3016398926839474e-10,0.1593459864766484,2.3356115461525816e-09,3.886725941615862e-10,0.008386629372177108,195.0,0.058445276949831336,1.599705063309435e-10,3.412334889992549e-10,3.412334889992549e-10,0.9330013868269367,2.5139547746330526e-09,3.9469222333153126e-10,0.008603332472147035,1.8661454326274196e-11,2.0211652664026136e-10,3.894736842105264
